"additionalInfo/Aksesibilitas/0/Pintu masuk khusus pengguna kursi roda","additionalInfo/Aksesibilitas/0/Tempat parkir khusus pengguna kursi roda","additionalInfo/Aksesibilitas/1/Tempat parkir khusus pengguna kursi roda","additionalInfo/Anak-anak/0/Cocok untuk anak-anak","additionalInfo/Anak-anak/1/Menu anak","additionalInfo/Fasilitas/0/Toilet","additionalInfo/Fasilitas/1/Wi-Fi","additionalInfo/Fasilitas/2/Wi-Fi Gratis","additionalInfo/Keunggulan/0/Sayur mayur dan buah segar","additionalInfo/Opsi layanan/0/Ambil di toko","additionalInfo/Opsi layanan/0/Antar tanpa bertemu","additionalInfo/Opsi layanan/0/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/0/Pesan antar","additionalInfo/Opsi layanan/1/Ambil di toko","additionalInfo/Opsi layanan/1/Belanja di toko","additionalInfo/Opsi layanan/1/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/1/Pesan antar","additionalInfo/Opsi layanan/2/Ambil di toko","additionalInfo/Opsi layanan/2/Bawa pulang","additionalInfo/Opsi layanan/2/Belanja di toko","additionalInfo/Opsi layanan/2/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/3/Layanan di tempat","additionalInfo/Opsi layanan/3/Makan di tempat","additionalInfo/Opsi layanan/3/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/4/Pengiriman di hari yang sama","additionalInfo/Parkir/0/Gedung parkir gratis","additionalInfo/Parkir/0/Tempat parkir gratis","additionalInfo/Parkir/1/Parkir di jalan gratis","additionalInfo/Parkir/2/Tempat parkir di lokasi","additionalInfo/Parkir/3/Tempat parkir gratis","additionalInfo/Pembayaran/0/Kartu debit","additionalInfo/Pembayaran/0/Kartu kredit","additionalInfo/Pembayaran/1/Kartu kredit","additionalInfo/Pembayaran/2/Kartu kredit","additionalInfo/Pembayaran/2/Pembayaran seluler dengan NFC","additionalInfo/Pembayaran/3/Kartu kredit","additionalInfo/Penawaran/0/Cepat saji","additionalInfo/Penawaran/0/LPG","additionalInfo/Penawaran/0/Makanan","additionalInfo/Penawaran/0/Makanan siap saji","additionalInfo/Penawaran/1/Makanan halal","additionalInfo/Penawaran/1/Tempat jual produk roti","additionalInfo/Perencanaan/0/Belanja kilat","additionalInfo/Pilihan makan/0/Makan malam","additionalInfo/Populer untuk/0/Makan malam","additionalInfo/Populer untuk/1/Makan sendiri","additionalInfo/Suasana/0/Santai","additionalOpeningHours/Akses/0/day","additionalOpeningHours/Akses/0/hours","additionalOpeningHours/Akses/1/day","additionalOpeningHours/Akses/1/hours","additionalOpeningHours/Akses/2/day","additionalOpeningHours/Akses/2/hours","additionalOpeningHours/Akses/3/day","additionalOpeningHours/Akses/3/hours","additionalOpeningHours/Akses/4/day","additionalOpeningHours/Akses/4/hours","additionalOpeningHours/Akses/5/day","additionalOpeningHours/Akses/5/hours","additionalOpeningHours/Akses/6/day","additionalOpeningHours/Akses/6/hours","address","categories/0","categories/1","categories/2","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. H Sanusi No.380, Talang Aman, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30151, Indonesia","Minimarket",,,"Minimarket","2332901332869024711","Kota Palembang","true","ID","0x2e3b75fb5eaa910f:0x20602166e9b18bc7",,"https://lh3.googleusercontent.com/p/AF1QipMNXPlg4HnitGrHdBVQN7xcTqky4mgLGlzLw4fg=w408-h332-k-no","15","false","/g/11ngdxmwz3","id","-2.9483323","104.7431605","Talang Aman, Kecamatan Sukarami","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false",,,"ChIJD5GqXvt1Oy4Rx4ux6WYhYCA","30151",,"39","3","3","0","0","0","0","2025-04-19T04:04:27.551Z","https://www.google.com/maps/search/Toko%20Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Toko Alfamart","Sumatera Selatan","Jl. H Sanusi No.380","false","Alfamart H Sanusi","5","https://www.google.com/maps/search/?api=1&query=Alfamart%20H%20Sanusi&query_place_id=ChIJD5GqXvt1Oy4Rx4ux6WYhYCA",
,,,,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,,"true",,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Sukabangun 1 No.2890, Suka Bangun, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30961, Indonesia","Toko bahan makanan",,,"Toko bahan makanan","15628148843532713310","Kota Palembang","true","ID","0x2e3b754bcc4aa13f:0xd8e256925bb2fd5e",,"https://lh3.googleusercontent.com/p/AF1QipNTJJhsB-iCEFmoufDnmP12PkJWbn2Bz5FqW-P4=w408-h306-k-no","9","false","/g/11pcdpl7n0","id","-2.9402966","104.737317","Suka Bangun, Kecamatan Sukarami",,,,,,,,,,,,,,,"false",,,"ChIJP6FKzEt1Oy4RXv2yW5JW4tg","30961",,"44","14","11","2","1","0","0","2025-04-19T04:04:27.566Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Sukabangun 1 No.2890","false","Alfamart suka bangun 1","4.6","https://www.google.com/maps/search/?api=1&query=Alfamart%20suka%20bangun%201&query_place_id=ChIJP6FKzEt1Oy4RXv2yW5JW4tg",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Kol H. Burlian Km. 9 No. 1, Karya Baru, Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30152, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","17154286074192072383","Kota Palembang","false","ID","0x2e3b755189457357:0xee10444c13a60ebf",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFCdWkLyGKXe0iUFfhLYeHAXkO_x0mVdm4Ciege__Z0RETNBBEtyGDVpmB9QhC79Pcx6r5wH4L3jKDbR6SooB5YVM6Hibd7cU-be6sLoa7such70J23UKEMOGJkja_O4_m16cLkrs06amLeu9KRLs6AHyQ_rxW5-B7U5sJiNsS6Qkj3CWXvKqBp9Tf2rzuML0tFzvw=w408-h306-k-no","9","false","/g/11k8636gds","id","-2.9259588","104.7143206","Karya Baru, Kecamatan Alang-Alang Lebar","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJV3NFiVF1Oy4Rvw6mE0xEEO4","30152",,"45","9","3","1","4","1","0","2025-04-19T04:04:27.566Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Kol H. Burlian Km. 9 No. 1","false","Alfamart","2.9","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJV3NFiVF1Oy4Rvw6mE0xEEO4",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"3P9C+53H, Jl. Sukakarya, Sukarami, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30961, Indonesia","Minimarket",,,"Minimarket","10126372892372138989","Kota Palembang","true","ID","0x2e3b7500357f8881:0x8c881a7e68fc7bed",,"https://lh3.googleusercontent.com/p/AF1QipPcZKPJA_mDEpxwEfcdRNfq1Mq-G1uyS7QaDW58=w408-h540-k-no","3","false","/g/11w_d_mkg7","id","-2.9320596","104.7202254","Sukarami, Kecamatan Sukarami",,,,,,,,,,,,,,,"false",,,"ChIJgYh_NQB1Oy4R7Xv8aH4aiIw","30961",,"50","0",,,,,,"2025-04-19T04:04:27.567Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","3P9C+53H, Jl. Sukakarya","false","Alfamart suka karya",,"https://www.google.com/maps/search/?api=1&query=Alfamart%20suka%20karya&query_place_id=ChIJgYh_NQB1Oy4R7Xv8aH4aiIw",
"false",,"false",,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Soekarno Hatta, RT.24/RW.13, Talang Klp., Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30159, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","7705380443255363554","Kota Palembang","false","ID","0x2e3b75c76483074b:0x6aef02b0337a57e2",,"https://lh3.googleusercontent.com/p/AF1QipPN66WxAS2IyaA_d7E5x-YRdj-QJJ73WCyRvXNy=w408-h544-k-no","4","false","/g/11hnwmh_qr","id","-2.9453128","104.6994498","Talang Kelapa, Kecamatan Alang-Alang Lebar","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJSweDZMd1Oy4R4ld6M7AC72o","30159",,"51","4","0","2","2","0","0","2025-04-19T04:04:27.567Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Soekarno Hatta, RT.24/RW.13","false","Alfamart","2.5","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJSweDZMd1Oy4R4ld6M7AC72o",
,,,,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,"3PH4+XVM, Karya Baru, Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan, Indonesia","Toko bahan makanan",,,"Toko bahan makanan","15724628284329685468","Kota Palembang","true","ID","0x2e3b754404ad2775:0xda391a1ca887f1dc",,"https://lh3.googleusercontent.com/p/AF1QipNXnGVt2LqyspOueaR0LF2JtT6HpGvvZ8349Bau=w408-h544-k-no","10","false","/g/11rtqd9bz9","id","-2.9200356","104.7071577","Karya Baru, Kecamatan Alang-Alang Lebar",,,,,,,,,,,,,,,"false",,,"ChIJdSetBER1Oy4R3PGHqBwaOdo",,,"52","38","26","7","3","2","0","2025-04-19T04:04:27.567Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","3PH4+XVM","false","Alfamart Burlian KM.10","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart%20Burlian%20KM.10&query_place_id=ChIJdSetBER1Oy4R3PGHqBwaOdo",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,,,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Mayor Zurby Bustam Ds, RT.053/RW.004, Sukajaya, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30151, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","16343359795726271777","Kota Palembang","false","ID","0x2e3b741f1a34367d:0xe2cf4724b4aa4521",,"https://lh3.googleusercontent.com/p/AF1QipP9yu8a3W_tJYhbJjpEzo0nkHBycOMxVsRryRud=w408-h544-k-no","35","false","/g/11g6rkxg49","id","-2.9357126","104.7481093","Sukajaya, Kecamatan Sukarami","Sabtu","Tutup","Minggu","07.00 to 22.00","Senin","Tutup","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJfTY0Gh90Oy4RIUWqtCRHz-I","30151",,"53","164","98","32","15","13","6","2025-04-19T04:04:27.567Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Mayor Zurby Bustam Ds, RT.053/RW.004","false","ALFAMART MAYOR ZURBY BUSTAM","4.2","https://www.google.com/maps/search/?api=1&query=ALFAMART%20MAYOR%20ZURBY%20BUSTAM&query_place_id=ChIJfTY0Gh90Oy4RIUWqtCRHz-I",
,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Kebun Bunga, Kebun Bunga, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30961, Indonesia","Minimarket",,,"Minimarket","16991229719841716296","Kota Palembang","true","ID","0x2e3b75f0b0779c33:0xebccf9682439b848",,"https://lh3.googleusercontent.com/p/AF1QipO_RICAZsQ6yT9ZQOl7epmYHLh9tFsxCvqiB-gr=w425-h240-k-no","6","false","/g/11vl4ypd_4","id","-2.9221956","104.7153443","Kebun Bunga, Kecamatan Sukarami","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false",,,"ChIJM5x3sPB1Oy4RSLg5JGj5zOs","30961",,"54","2","2","0","0","0","0","2025-04-19T04:04:27.567Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Kebun Bunga","false","Alfamart Kebun Bunga 4","5","https://www.google.com/maps/search/?api=1&query=Alfamart%20Kebun%20Bunga%204&query_place_id=ChIJM5x3sPB1Oy4RSLg5JGj5zOs",
,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Kolonel H. Barlian, RT.011/RW.004, Karya Baru, Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30152, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","5313390922638953565","Kota Palembang","false","ID","0x2e3b756a03e40423:0x49bcf4e480ae0c5d",,"https://lh3.googleusercontent.com/p/AF1QipP7XAqJUKxRVBG3iOa0mjZVb8oUeBB_S6zDuCCA=w408-h306-k-no","11","false","/g/11k86521gc","id","-2.938234","104.7202544","Karya Baru, Kecamatan Alang-Alang Lebar","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJIwTkA2p1Oy4RXQyugOT0vEk","30152",,"55","11","2","0","6","2","1","2025-04-19T04:04:27.567Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Kolonel H. Barlian, RT.011/RW.004","false","Alfamart Kol H. Burlian Km 7.5","2.2","https://www.google.com/maps/search/?api=1&query=Alfamart%20Kol%20H.%20Burlian%20Km%207.5&query_place_id=ChIJIwTkA2p1Oy4RXQyugOT0vEk",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Sukabangun II Soak Simpur Ds, RT.01/RW.01, Sukajaya, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30151, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","12238140252173751477","Kota Palembang","false","ID","0x2e3b740fe4838565:0xa9d69bb80a39d4b5",,"https://lh3.googleusercontent.com/p/AF1QipPcPkCLc7Cr_k0PxUGlmEx_Th_xyhXLKRjRFjwg=w426-h240-k-no","39","false","/g/11c47tzrm5","id","-2.9275142","104.7396448","Sukajaya, Kecamatan Sukarami","Sabtu","Tutup","Minggu","07.00 to 22.00","Senin","Tutup","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 21 1500959","+62211500959","ChIJZYWD5A90Oy4RtdQ5Crib1qk","30151",,"56","92","53","15","9","12","3","2025-04-19T04:04:27.567Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Sukabangun II Soak Simpur Ds, RT.01/RW.01","false","Alfamart","4.1","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJZYWD5A90Oy4RtdQ5Crib1qk",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Batu Jajar Komplek Griya Duta Mas Rt. 18 Rw. 07 Ds, Sukarami, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30152, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","5873129655604770645","Kota Palembang","false","ID","0x2e3b740c3af7ccd7:0x51818c4dfa227755",,"https://lh3.googleusercontent.com/p/AF1QipOoQ0QkuIWDei4pUTAXGESykahKZ1mnW3_A-eN4=w421-h240-k-no","33","false","/g/11f3js_0b2","id","-2.9250311","104.7336048","Sukarami, Kecamatan Sukarami","Sabtu","Tutup","Minggu","07.00 to 22.00","Senin","Tutup","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJ18z3Ogx0Oy4RVXci-k2MgVE","30152",,"57","141","98","17","10","10","6","2025-04-19T04:04:27.567Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Batu Jajar Komplek Griya Duta Mas Rt. 18 Rw. 07 Ds","false","Alfamart Griya Duta Mas","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Griya%20Duta%20Mas&query_place_id=ChIJ18z3Ogx0Oy4RVXci-k2MgVE",
,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Dondong Laut No.2, Kebun Bunga, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30961, Indonesia","Toko bahan makanan",,,"Toko bahan makanan","15260954330591499763","Kota Palembang","true","ID","0x2e3b75101cd57a67:0xd3c9cd1b905d95f3",,"https://lh3.googleusercontent.com/p/AF1QipPJgD6saD1_4kSJinKky3l-FT8fofxcDgFw8kr-=w511-h240-k-no","5","false","/g/11j0bdqxh2","id","-2.9219077","104.7209153","Kebun Bunga, Kecamatan Sukarami",,,,,,,,,,,,,,,"false",,,"ChIJZ3rVHBB1Oy4R85VdkBvNydM","30961",,"58","3","1","0","2","0","0","2025-04-19T04:04:27.567Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Dondong Laut No.2","false","Alfamart Perindustrian JPDR","2.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Perindustrian%20JPDR&query_place_id=ChIJZ3rVHBB1Oy4R85VdkBvNydM",
,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"3P9Q+J85, Sukajaya, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30961, Indonesia","Toko",,,"Toko","13143913781749168128","Kota Palembang","true","ID","0x2e3b7500029b8383:0xb6688ff1ef853800",,"https://lh3.googleusercontent.com/p/AF1QipPms02YHi6Uxu0d7qXLOBjVeCUW2Pwh1dnEjMYK=w408-h906-k-no","2","false","/g/11vz5cffbb","id","-2.9309921","104.7383458","Sukajaya, Kecamatan Sukarami",,,,,,,,,,,,,,,"false",,,"ChIJg4ObAgB1Oy4RADiF7_GPaLY","30961",,"59","3","0","0","3","0","0","2025-04-19T04:04:27.567Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","3P9Q+J85","false","Alfamart Sukabangun 2-2","1","https://www.google.com/maps/search/?api=1&query=Alfamart%20Sukabangun%202-2&query_place_id=ChIJg4ObAgB1Oy4RADiF7_GPaLY",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kebun Bunga, Kec. Sukarami, Kota Palembang, Sumatera Selatan, Indonesia","Perhentian bus",,,"Perhentian bus","11022418439364717226","Kota Palembang","false","ID","0x2e3b7387fc9af259:0x98f77f2bdc0caaaa",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y2lo1Wk6JtboQddtbaBiLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.137&pitch=0&thumbfov=100","1","false","/g/11vq9nmzp7","id","-2.91825","104.71677","Kebun Bunga, Kecamatan Sukarami",,,,,,,,,,,,,,,"false",,,"ChIJWfKa_IdzOy4RqqoM3Ct_95g",,,"60","0",,,,,,"2025-04-19T04:04:27.567Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan",,"false","Alfamart Bukit Nusa Indah",,"https://www.google.com/maps/search/?api=1&query=Alfamart%20Bukit%20Nusa%20Indah&query_place_id=ChIJWfKa_IdzOy4RqqoM3Ct_95g",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jl. Soekarno Hatta No.2473, RT.40/RW.11, Karya Baru, Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30153, Indonesia",,,,,"488148906605076700","Kota Palembang","true","ID","0x2e3b747c60062f97:0x6c640d81fb0e0dc",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7q2f-cTLRmXr6Dso2yBX1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.64828&pitch=0&thumbfov=100","1","false","/g/11ly_55z5r","id","-2.9260679","104.709819","Karya Baru, Kecamatan Alang-Alang Lebar",,,,,,,,,,,,,,,"false",,,"ChIJly8GYHx0Oy4R3OCwH9hAxgY","30153",,"61","0",,,,,,"2025-04-19T04:04:28.076Z","https://www.google.com/maps/search/Alfamart/@-2.934021951991105,104.71998416649286,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Soekarno Hatta No.2473, RT.40/RW.11","false","Alfamart",,"https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJly8GYHx0Oy4R3OCwH9hAxgY",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Sako Baru, RT.10/RW.05, Sako, Kec. Sako, Kota Palembang, Sumatera Selatan 30163, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","8477271878342884858","Kota Palembang","false","ID","0x2e3b76cadf19ead5:0x75a551dbdd093dfa",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB-6OkrZAnRpYxc6oTsJqYv0WXVoHtzYBWv37FW0nO4ekqS-ZmDGS3-HEyNzyz5cx35DbSPb8pQ5eprLtOYUV33e_Z5nYDGFOOFHom8qq1uMLa6qrdC0NL3dtNL4BELx0tFnBjPv=w531-h240-k-no","4","false","/g/11css6fb0t","id","-2.9189337","104.7781491","Sako, Kecamatan Sako","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJ1eoZ38p2Oy4R-j0J3dtRpXU","30163",,"1","83",,,,,,"2025-04-19T04:04:29.918Z","https://www.google.com/maps/search/alfamart/@-2.934021951991105,104.78874190052146,15z?hl=id","alfamart","Sumatera Selatan","Jl. Sako Baru, RT.10/RW.05","false","Alfamart Sako Baru","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Sako%20Baru&query_place_id=ChIJ1eoZ38p2Oy4R-j0J3dtRpXU",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. MP. Mangkunegara Kel, RT.06/RW.02, 8 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30114, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","13637427297116243866","Kota Palembang","false","ID","0x2e3b77cc8a189463:0xbd41dfdf5ed4479a",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhG7k_VphKKx9ydhYoRtXg0MKVZFyJPwMYUTqSdJRZVzBTE2ecEQLtu3yO1a8Rf1P3fFpvrfAwafwfvDbu56EsOAhY_HZtC9yMFcI9724Zx7YhtcS68Mik5XfapgMJswgRNXzFn7zeC4mr9JcObqBQd4IyRaSQbLdtbKw5fKLLGNYeTPCbr2R-vjIufjSeUf_XwrEg8=w408-h306-k-no","12","false","/g/11k865fwyg","id","-2.9393419","104.7671952","8 Ilir, Kecamatan Ilir Timur II","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJY5QYisx3Oy4RmkfUXt_fQb0","30114",,"2","144",,,,,,"2025-04-19T04:04:29.918Z","https://www.google.com/maps/search/alfamart/@-2.934021951991105,104.78874190052146,15z?hl=id","alfamart","Sumatera Selatan","Jl. MP. Mangkunegara Kel, RT.06/RW.02","false","Alfamart","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJY5QYisx3Oy4RmkfUXt_fQb0",
